ear,mar,pitch,yaw,vit_state,label
0.3632,0.0132,7.61,8.48,0,1
0.3812,0.0139,7.2,9.18,0,1
0.3584,0.0,7.66,9.16,0,1
0.3243,0.0,7.71,10.52,0,1
0.3576,0.0,8.64,12.92,0,1
0.3671,0.0158,8.71,13.95,0,1
0.4051,0.0158,7.29,15.25,0,1
0.3904,0.0167,7.27,15.57,0,1
0.4058,0.0,6.95,15.63,0,1
0.3952,0.0,7.39,16.32,0,1
0.2792,0.0,7.59,15.7,0,1
0.2837,0.0163,8.2,16.27,0,1
0.3402,0.0159,8.29,14.73,0,1
0.3607,0.0,8.23,13.19,0,1
0.3566,0.0,8.74,12.47,0,1
0.3417,0.0144,9.47,11.82,0,1
0.3467,0.0,9.49,11.24,0,1
0.3507,0.0139,9.43,10.95,0,1
0.3225,0.0137,9.04,10.52,0,1
0.3517,0.0135,9.78,10.92,0,1
0.348,0.0138,8.34,9.73,0,1
0.3742,0.0132,7.73,9.39,0,1
0.3536,0.0188,7.09,8.39,0,1
0.3525,0.0139,7.85,8.34,0,1
0.3661,0.0137,9.46,8.33,0,1
0.325,0.0,9.29,9.25,0,1
0.3147,0.0136,9.27,10.15,0,1
0.3522,0.0,8.03,10.28,0,1
0.3317,0.0,8.29,9.68,0,1
0.3488,0.0,9.1,9.48,0,1
0.3484,0.0,8.61,9.0,0,1
0.346,0.0,8.81,8.87,0,1
0.3188,0.0135,8.19,8.84,0,1
0.334,0.0137,8.51,9.07,0,1
0.3163,0.0132,8.55,9.44,0,1
0.3343,0.0136,8.16,9.69,0,1
0.346,0.0136,8.39,9.88,0,1
0.347,0.0189,8.67,9.84,0,1
0.3423,0.0134,8.48,9.72,0,1
0.3565,0.0135,8.82,9.87,0,1
0.3612,0.0138,8.84,9.94,0,1
0.3419,0.0139,9.29,10.44,0,1
0.3444,0.0,9.05,10.4,0,1
0.3672,0.0,8.36,10.4,0,1
0.3361,0.0139,8.73,9.82,0,1
0.3291,0.0138,9.57,10.33,0,1
0.347,0.0,9.06,11.0,0,1
0.3109,0.0,9.92,11.34,0,1
0.2952,0.0,9.37,10.67,0,1
0.3417,0.0,9.47,11.66,0,1
0.3283,0.0201,9.88,11.03,0,1
0.3321,0.0142,10.48,10.64,0,1
0.336,0.0141,9.89,11.12,0,1
0.3436,0.014,10.11,10.59,0,1
0.3658,0.0139,9.75,10.68,0,1
0.3693,0.0139,10.6,10.75,0,1
0.3423,0.0,10.01,11.11,0,1
0.3486,0.0,9.74,10.97,0,1
0.347,0.0,9.67,10.98,0,1
0.3629,0.0136,9.56,10.94,0,1
0.3231,0.0198,8.69,11.56,0,1
0.3486,0.014,8.02,12.46,0,1
0.3297,0.0,8.91,12.65,0,1
0.3361,0.0,8.93,12.1,0,1
0.3472,0.0145,8.46,12.25,0,1
0.35,0.0,8.49,12.09,0,1
0.3311,0.0138,8.52,11.91,0,1
0.3467,0.0138,8.64,11.4,0,1
0.3296,0.0,8.81,11.77,0,1
0.3158,0.0138,9.12,11.72,0,1
0.3291,0.014,9.86,11.92,0,1
0.3131,0.0143,10.02,12.6,0,1
0.3168,0.0,9.4,12.76,0,1
0.3293,0.0149,9.87,12.79,0,1
0.3426,0.0149,9.27,12.69,0,1
0.3483,0.0207,8.85,12.68,0,1
0.3336,0.0146,9.83,12.9,0,1
0.3557,0.021,9.95,12.88,0,1
0.3453,0.021,9.66,12.94,0,1
0.347,0.0,9.29,12.96,0,1
0.3401,0.0151,9.23,13.0,0,1
0.3464,0.0147,9.22,12.78,0,1
0.3481,0.0146,8.29,12.45,0,1
0.3194,0.0143,9.02,12.12,0,1
0.3383,0.0146,10.47,13.57,0,1
0.3734,0.0207,10.05,13.92,0,1
0.3575,0.0147,9.97,14.54,0,1
0.32,0.0,9.89,16.02,0,1
0.3964,0.0,10.56,17.66,0,1
0.3805,0.0,11.28,18.17,0,1
0.3867,0.0172,10.76,18.41,0,1
0.4071,0.0,11.31,18.63,0,1
0.4028,0.0,11.06,18.38,0,1
0.4113,0.0,12.32,18.25,0,1
0.4154,0.0,12.33,17.26,0,1
0.4264,0.0161,11.86,16.21,0,1
0.38,0.0164,12.3,15.95,0,1
0.3758,0.0,12.0,15.08,0,1
0.3702,0.0156,12.0,14.37,0,1
0.3753,0.0,12.5,13.83,0,1
0.3656,0.0146,11.37,13.0,0,1
0.3731,0.0,11.42,13.62,0,1
0.3577,0.0199,10.86,13.06,0,1
0.3485,0.0,10.18,12.52,0,1
0.3567,0.0,10.26,12.73,0,1
0.3446,0.0,10.59,12.53,0,1
0.3291,0.0,10.16,12.43,0,1
0.3506,0.0142,11.14,12.29,0,1
0.3451,0.0,11.25,12.3,0,1
0.3461,0.0139,10.53,11.97,0,1
0.3506,0.0142,10.28,12.58,0,1
0.3751,0.0202,10.7,12.49,0,1
0.3582,0.014,9.93,11.96,0,1
0.3877,0.0,10.09,12.09,0,1
0.3319,0.0138,10.51,12.62,0,1
0.3566,0.0,10.17,14.27,0,1
0.3474,0.0,9.9,15.0,0,1
0.362,0.0,9.73,15.86,0,1
0.4018,0.0163,9.95,16.87,0,1
0.3713,0.0166,9.78,16.69,0,1
0.355,0.0,8.58,16.59,0,1
0.3467,0.0,9.19,15.58,0,1
0.3435,0.0,8.99,14.97,0,1
0.354,0.0144,8.95,13.72,0,1
0.3549,0.0146,8.53,13.23,0,1
0.3431,0.0144,8.53,12.53,0,1
0.3369,0.0144,7.64,11.95,0,1
0.3266,0.0142,7.93,11.22,0,1
0.3347,0.0,8.1,11.21,0,1
0.3416,0.0,8.1,11.07,0,1
0.334,0.0,8.38,10.91,0,1
0.3401,0.014,8.14,10.93,0,1
0.34,0.0135,7.36,10.57,0,1
0.3467,0.0,7.64,10.73,0,1
0.3646,0.0138,7.99,10.35,0,1
0.3647,0.0138,7.57,10.48,0,1
0.3527,0.0,7.02,10.22,0,1
0.3586,0.0134,7.67,10.14,0,1
0.3428,0.0,7.94,9.45,0,1
0.3522,0.013,7.38,9.34,0,1
0.3607,0.0134,7.85,9.22,0,1
0.3462,0.0138,7.49,8.98,0,1
0.3509,0.0,7.78,9.21,0,1
0.333,0.0135,7.78,9.02,0,1
0.3369,0.0195,7.85,9.2,0,1
0.3331,0.0136,7.82,9.04,0,1
0.3326,0.0129,8.82,9.04,0,1
0.3487,0.0,8.08,9.13,0,1
0.3395,0.0136,8.02,9.12,0,1
0.3318,0.0134,8.62,9.17,0,1
0.3353,0.0,8.37,9.01,0,1
0.3436,0.0138,8.8,8.82,0,1
0.3274,0.0,7.89,9.13,0,1
0.3357,0.0138,8.1,9.73,0,1
0.325,0.0136,7.91,9.51,0,1
0.3297,0.0138,7.86,9.56,0,1
0.3399,0.0138,7.57,9.4,0,1
0.3357,0.0136,8.21,9.21,0,1
0.3396,0.0132,7.5,9.59,0,1
0.3391,0.0,7.58,9.1,0,1
0.3283,0.013,7.77,9.11,0,1
0.3218,0.0129,8.12,9.32,0,1
0.3564,0.0129,8.0,9.32,0,1
0.3547,0.0132,7.75,9.08,0,1
0.3512,0.013,7.33,9.16,0,1
0.3386,0.0,7.61,8.4,0,1
0.3212,0.0,7.43,8.57,0,1
0.3264,0.0,7.97,8.15,0,1
0.3231,0.0133,7.94,8.03,0,1
0.3278,0.0,7.32,8.16,0,1
0.3516,0.0,7.4,8.09,0,1
0.3165,0.0135,7.72,7.74,0,1
0.3106,0.0,8.07,8.16,0,1
0.3214,0.0,8.08,8.55,0,1
0.3521,0.0,7.84,8.45,0,1
0.339,0.0135,8.03,8.48,0,1
0.3551,0.0134,8.5,8.68,0,1
0.3444,0.0129,8.21,8.83,0,1
0.3479,0.0187,8.11,8.88,0,1
0.3341,0.0,8.43,8.85,0,1
0.3575,0.0,8.19,8.87,0,1
0.3541,0.0132,8.36,8.7,0,1
0.3506,0.0189,7.89,8.41,0,1
0.3471,0.0132,8.22,8.14,0,1
0.3289,0.0,8.62,8.36,0,1
0.3369,0.0132,8.39,8.33,0,1
0.3144,0.013,8.6,8.44,0,1
0.3254,0.0129,9.07,8.32,0,1
0.3432,0.0132,9.27,8.72,0,1
0.3272,0.0132,9.46,8.84,0,1
0.3342,0.0132,9.83,8.71,0,1
0.3478,0.0134,9.53,8.73,0,1
0.3426,0.0129,10.47,8.55,0,1
0.3266,0.0134,10.05,8.17,0,1
0.3075,0.0132,10.36,7.08,0,1
0.3275,0.0126,10.59,6.74,0,1
0.3073,0.0129,10.71,6.68,0,1
0.3246,0.0126,10.87,6.16,0,1
0.3401,0.0126,10.16,6.09,0,1
0.328,0.0124,9.84,5.96,0,1
0.3136,0.0,9.61,6.04,0,1
0.3186,0.0121,9.94,5.86,0,1
0.3164,0.0,9.97,6.01,0,1
0.3252,0.0126,9.73,6.15,0,1
0.3394,0.0132,9.34,6.66,0,1
0.3374,0.0128,8.69,6.26,0,1
0.3181,0.0126,9.12,6.01,0,1
0.3205,0.0125,8.35,5.66,0,1
0.314,0.0123,8.59,5.86,0,1
0.3229,0.0123,8.56,6.2,0,1
0.317,0.0125,8.97,6.31,0,1
0.3183,0.0128,8.72,6.72,0,1
0.3221,0.0127,8.96,6.97,0,1
0.3365,0.013,9.57,7.64,0,1
0.3169,0.0,9.54,7.8,0,1
0.333,0.0,9.91,7.79,0,1
0.3365,0.0129,10.47,7.88,0,1
0.3249,0.013,9.87,8.02,0,1
0.3298,0.0132,10.35,8.34,0,1
0.3213,0.0129,10.65,8.16,0,1
0.3279,0.0134,10.26,8.1,0,1
0.3228,0.0133,10.64,7.71,0,1
0.3281,0.0128,10.36,7.81,0,1
0.3227,0.0,10.58,7.89,0,1
0.3038,0.0133,10.22,7.64,0,1
0.3022,0.0178,9.96,7.67,0,1
0.3178,0.013,10.01,7.31,0,1
0.3209,0.0127,9.94,7.37,0,1
0.3259,0.0,8.83,6.86,0,1
0.3224,0.0127,9.5,6.6,0,1
0.3038,0.0124,8.71,6.68,0,1
0.3123,0.0127,8.98,6.45,0,1
0.4417,0.0,8.28,11.33,0,1
0.4418,0.0,9.26,12.0,0,1
0.4284,0.0,10.43,11.72,0,1
0.4135,0.0114,9.16,11.03,0,1
0.4071,0.0113,9.7,11.36,0,1
0.3875,0.0113,10.93,11.75,0,1
0.4173,0.0162,12.01,12.7,0,1
0.3867,0.0,10.81,12.2,0,1
0.4044,0.0115,13.38,11.99,0,1
0.4072,0.0116,12.42,10.41,0,1
0.4175,0.0,10.41,10.86,0,1
0.4526,0.0,9.39,12.02,0,1
0.4071,0.0113,9.37,11.62,0,1
0.4296,0.0,10.33,11.43,0,1
0.4648,0.0115,10.88,11.03,0,1
0.4146,0.0115,11.63,10.76,0,1
0.4087,0.0114,11.12,10.87,0,1
0.4034,0.0,10.56,10.85,0,1
0.4346,0.0,10.31,10.63,0,1
0.4355,0.0,11.05,10.9,0,1
0.421,0.0,11.09,11.33,0,1
0.3185,0.0,11.52,11.1,0,1
0.2618,0.0115,10.72,10.53,0,1
0.1228,0.0,10.67,9.95,0,1
0.2424,0.0,8.64,11.03,0,1
0.3778,0.0,8.37,10.67,0,1
0.441,0.0,8.05,10.16,0,1
0.4145,0.0,7.28,10.29,0,1
0.4206,0.0,7.44,10.75,0,1
0.4588,0.0,6.8,10.72,0,1
0.4295,0.0119,6.75,10.63,0,1
0.4132,0.0114,7.31,9.88,0,1
0.4198,0.0115,6.86,10.66,0,1
0.4255,0.0,7.12,10.47,0,1
0.4305,0.0114,6.48,10.08,0,1
0.4086,0.0,6.04,10.5,0,1
0.4242,0.0116,6.0,10.58,0,1
0.4163,0.0115,5.72,10.29,0,1
0.4392,0.0,6.41,10.48,0,1
0.4727,0.0,6.52,10.12,0,1
0.4452,0.0,6.18,10.16,0,1
0.4816,0.0,6.19,10.94,0,1
0.475,0.0119,5.78,11.18,0,1
0.4531,0.0,5.76,11.12,0,1
0.4659,0.0119,5.36,11.16,0,1
0.4666,0.0,5.68,11.12,0,1
0.4569,0.0,6.29,10.88,0,1
0.4343,0.0115,6.83,10.26,0,1
0.4324,0.0116,6.76,10.59,0,1
0.4292,0.0118,6.66,10.84,0,1
0.4251,0.0,5.93,11.15,0,1
0.4384,0.0115,5.32,10.4,0,1
0.4077,0.0116,5.0,11.21,0,1
0.4023,0.0119,4.85,11.2,0,1
0.408,0.0,5.31,10.66,0,1
0.42,0.0,5.6,10.52,0,1
0.4274,0.0116,6.3,10.39,0,1
0.4248,0.0,6.23,10.2,0,1
0.394,0.0116,7.02,10.2,0,1
0.4177,0.0,7.53,10.69,0,1
0.4372,0.0,8.25,10.6,0,1
0.4418,0.0115,8.67,10.06,0,1
0.4384,0.011,8.56,10.02,0,1
0.4178,0.0,8.58,10.29,0,1
0.4331,0.0,8.23,10.15,0,1
0.4623,0.0112,8.78,10.27,0,1
0.4282,0.0,9.16,10.39,0,1
0.4561,0.0,9.59,10.21,0,1
0.4255,0.0,8.45,10.57,0,1
0.3999,0.0,7.68,10.75,0,1
0.4149,0.0115,7.19,10.67,0,1
0.422,0.0,7.42,10.81,0,1
0.4249,0.0162,7.01,10.57,0,1
0.4113,0.0163,7.25,10.97,0,1
0.4346,0.0,7.09,11.12,0,1
0.4326,0.0116,7.4,10.79,0,1
0.4101,0.0115,6.9,10.96,0,1
0.4202,0.0,6.46,10.8,0,1
0.4138,0.0,7.12,11.01,0,1
0.4264,0.0119,7.29,10.99,0,1
0.4349,0.0119,8.3,11.12,0,1
0.457,0.0113,8.2,10.73,0,1
0.423,0.0117,8.45,10.96,0,1
0.4618,0.0,9.02,10.82,0,1
0.4513,0.0115,9.91,11.07,0,1
0.4284,0.0,9.81,10.84,0,1
0.4483,0.0,10.58,11.09,0,1
0.4475,0.0,10.37,10.64,0,1
0.4391,0.0115,10.73,11.19,0,1
0.4492,0.0113,11.0,10.34,0,1
0.4428,0.0,11.22,10.95,0,1
0.4679,0.0,10.28,10.86,0,1
0.4597,0.0113,10.38,10.96,0,1
0.4602,0.0,10.96,10.47,0,1
0.4404,0.0,10.75,10.43,0,1
0.4528,0.0,9.63,10.4,0,1
0.46,0.0111,8.86,10.98,0,1
0.4606,0.0115,8.24,11.13,0,1
0.4384,0.0115,8.66,10.74,0,1
0.44,0.0114,8.47,10.67,0,1
0.4575,0.0,9.07,10.97,0,1
0.4617,0.0,9.83,10.66,0,1
0.4448,0.0113,10.1,10.08,0,1
0.4456,0.0,9.9,10.84,0,1
0.4682,0.0112,9.47,10.62,0,1
0.449,0.0,8.74,10.65,0,1
0.477,0.0116,8.48,10.57,0,1
0.4631,0.0,8.74,10.54,0,1
0.4703,0.0,8.84,10.38,0,1
0.4682,0.0115,9.95,10.88,0,1
0.4409,0.0116,10.25,10.16,0,1
0.4461,0.0112,10.74,10.55,0,1
0.4443,0.0,11.03,10.41,0,1
0.4502,0.0113,11.11,10.42,0,1
0.4478,0.0,11.44,10.04,0,1
0.4401,0.0,11.56,10.06,0,1
0.4359,0.0,11.77,10.1,0,1
0.4402,0.0115,12.42,10.05,0,1
0.4263,0.0,12.08,9.89,0,1
0.4162,0.0,12.1,10.08,0,1
0.4189,0.0,12.24,9.9,0,1
0.4192,0.0112,11.98,9.56,0,1
0.4214,0.0112,12.04,9.39,0,1
0.3945,0.0115,12.78,9.55,0,1
0.4092,0.0114,14.14,9.41,0,1
0.4005,0.0,14.59,10.0,0,1
0.3929,0.0,14.55,9.87,0,1
0.3686,0.0163,14.92,9.66,0,1
0.3776,0.0,14.74,9.85,0,1
0.417,0.0,14.11,10.35,0,1
0.3928,0.0,14.3,9.98,0,1
0.4017,0.0,14.93,10.08,0,1
0.3705,0.0,15.58,9.53,0,1
0.3588,0.0118,16.12,9.21,0,1
0.3643,0.012,16.37,9.02,0,1
0.3548,0.017,17.13,9.25,0,1
0.3857,0.0,17.07,9.38,0,1
0.3823,0.0118,16.79,9.88,0,1
0.326,0.0115,17.18,9.53,0,1
0.3406,0.0,17.41,9.4,0,1
0.3466,0.0,17.58,9.22,0,1
0.3476,0.017,18.41,9.94,0,1
0.3336,0.0,19.18,9.09,0,1
0.3318,0.0,19.54,8.87,0,1
0.2956,0.0,20.38,8.85,0,1
0.2761,0.0,20.83,8.96,0,1
0.2735,0.0118,21.1,7.53,0,1
0.3198,0.0119,20.17,7.58,0,1
0.3322,0.0,18.59,7.74,0,1
0.3451,0.0,8.16,5.55,0,1
0.3177,0.0,8.58,6.71,0,1
0.3248,0.0134,7.74,6.13,0,1
0.3086,0.0187,7.8,6.04,0,1
0.3097,0.0,7.13,5.65,0,1
0.3232,0.0,6.65,5.28,0,1
0.3226,0.0,6.85,4.98,0,1
0.3031,0.0129,7.41,4.81,0,1
0.3207,0.0,6.89,4.63,0,1
0.3155,0.0,7.24,4.29,0,1
0.2996,0.0121,7.3,3.93,0,1
0.3119,0.0179,7.57,3.81,0,1
0.3266,0.0123,7.49,3.89,0,1
0.3317,0.0126,7.41,3.78,0,1
0.3085,0.0,6.99,3.78,0,1
0.3282,0.0126,7.05,3.78,0,1
0.3509,0.0,6.84,3.82,0,1
0.315,0.0127,7.33,3.53,0,1
0.3299,0.0,6.68,3.76,0,1
0.3243,0.0,6.81,3.77,0,1
0.3044,0.0174,6.68,3.51,0,1
0.31,0.0,7.08,3.82,0,1
0.3316,0.0128,6.8,3.73,0,1
0.3039,0.0126,6.79,3.76,0,1
0.3302,0.0,8.35,4.03,0,1
0.3159,0.0,7.42,3.97,0,1
0.3194,0.0,9.23,4.92,0,1
0.3305,0.0126,9.33,5.15,0,1
0.3192,0.0126,8.7,5.53,0,1
0.2961,0.0126,8.98,5.27,0,1
0.2829,0.0131,8.03,5.07,0,1
0.2863,0.0,8.5,4.4,0,1
0.3203,0.0,7.32,4.2,0,1
0.3188,0.0128,7.72,4.17,0,1
0.2911,0.0,7.54,3.31,0,1
0.3048,0.0,6.99,3.43,0,1
0.2904,0.0127,6.97,3.8,0,1
0.3208,0.0126,6.3,3.3,0,1
0.302,0.0,5.47,4.37,0,1
0.3131,0.0,5.06,3.75,0,1
0.3149,0.0,5.2,3.8,0,1
0.3383,0.013,5.96,3.54,0,1
0.3383,0.0126,5.37,3.78,0,1
0.3231,0.0129,6.05,3.95,0,1
0.3236,0.0183,5.88,4.32,0,1
0.3113,0.0123,5.75,4.44,0,1
0.302,0.0126,6.4,4.27,0,1
0.3026,0.0,5.73,4.22,0,1
0.3161,0.0126,6.06,3.98,0,1
0.2928,0.0125,5.67,3.89,0,1
0.3185,0.0125,6.13,3.68,0,1
0.3317,0.0125,5.89,3.86,0,1
0.301,0.0127,6.05,3.62,0,1
0.318,0.0,6.32,3.66,0,1
0.3197,0.0,5.97,3.73,0,1
0.3195,0.0,6.26,3.51,0,1
0.2918,0.0125,6.1,3.2,0,1
0.2987,0.0,6.04,2.91,0,1
0.3188,0.0,6.12,2.99,0,1
0.3192,0.0,6.75,2.69,0,1
0.287,0.0,6.28,3.05,0,1
0.3125,0.0,5.99,3.29,0,1
0.3093,0.0,5.92,3.54,0,1
0.2955,0.0,5.59,3.1,0,1
0.2946,0.0125,5.26,3.14,0,1
0.3002,0.0,4.92,2.92,0,1
0.3048,0.0,4.91,2.99,0,1
0.3141,0.0,4.44,3.04,0,1
0.3139,0.0,3.82,3.16,0,1
0.3102,0.0,4.64,3.26,0,1
0.311,0.0,5.33,3.08,0,1
0.3143,0.0,4.37,3.86,0,1
0.3158,0.0,4.32,4.38,0,1
0.3065,0.0131,5.31,4.32,0,1
0.3137,0.0,5.8,4.6,0,1
0.2991,0.0,5.75,4.57,0,1
0.3136,0.0,6.03,4.28,0,1
0.3091,0.0126,6.46,4.24,0,1
0.3036,0.0,6.6,4.19,0,1
0.3079,0.0126,7.04,4.16,0,1
0.3197,0.0129,7.49,4.26,0,1
0.3132,0.0,7.34,3.99,0,1
0.306,0.0126,7.71,4.65,0,1
0.3199,0.0181,7.98,4.75,0,1
0.3146,0.0128,7.61,5.15,0,1
0.3026,0.0,7.28,4.91,0,1
0.2962,0.0126,7.81,4.62,0,1
0.2846,0.0127,7.37,4.53,0,1
0.2875,0.0,7.35,4.44,0,1
0.2965,0.0128,7.48,4.91,0,1
0.3169,0.0125,7.25,4.96,0,1
0.3128,0.0127,6.98,4.68,0,1
0.3137,0.0,6.83,4.67,0,1
0.3047,0.0128,7.07,4.41,0,1
0.2948,0.0,6.92,4.27,0,1
0.3032,0.0176,7.08,3.91,0,1
0.3044,0.0124,6.93,4.03,0,1
0.3149,0.0,7.47,4.42,0,1
0.2687,0.018,8.27,4.87,0,1
0.275,0.0129,8.36,5.0,0,1
0.2838,0.0,7.78,5.4,0,1
0.2863,0.0182,7.71,5.38,0,1
0.2785,0.0127,8.17,5.25,0,1
0.2897,0.0131,8.12,5.45,0,1
0.3169,0.013,8.6,5.64,0,1
0.3001,0.0131,8.33,5.94,0,1
0.2921,0.0,8.44,5.79,0,1
0.3074,0.013,8.28,6.03,0,1
0.3048,0.0133,8.06,6.22,0,1
0.3018,0.0132,7.92,6.0,0,1
0.3007,0.0,8.1,6.14,0,1
0.3082,0.0,8.03,6.14,0,1
0.293,0.0183,7.61,6.18,0,1
0.3178,0.0185,7.55,6.22,0,1
0.3235,0.0183,7.33,5.98,0,1
0.3201,0.0185,6.96,6.38,0,1
0.318,0.018,7.23,6.13,0,1
0.3172,0.0134,7.42,6.19,0,1
0.3138,0.0,7.59,6.04,0,1
0.3623,0.0,7.91,6.59,0,1
0.3347,0.0128,8.35,6.67,0,1
0.3287,0.0,8.4,6.6,0,1
0.3158,0.0,8.14,6.54,0,1
0.3329,0.0184,7.95,6.35,0,1
0.3419,0.0131,7.71,6.6,0,1
0.3016,0.0,7.64,6.38,0,1
0.3095,0.0127,7.09,6.24,0,1
0.317,0.0,6.65,6.35,0,1
0.3277,0.0,6.73,6.36,0,1
0.3127,0.0,6.58,6.64,0,1
0.3177,0.0,6.87,6.58,0,1
0.3415,0.013,6.63,7.2,0,1
0.3359,0.013,6.85,7.42,0,1
0.3236,0.0,6.48,7.94,0,1
0.3477,0.0,6.4,8.55,0,1
0.3231,0.0135,6.19,8.72,0,1
0.3189,0.0135,5.9,8.7,0,1
0.3291,0.014,6.06,9.04,0,1
0.3243,0.0195,6.24,9.18,0,1
0.3393,0.0135,6.51,9.48,0,1
0.3315,0.0,6.4,9.76,0,1
0.3339,0.0,6.64,9.92,0,1
0.338,0.0139,7.32,10.3,0,1
0.3434,0.0139,7.6,10.25,0,1
0.3393,0.0143,7.79,9.98,0,1
0.3373,0.0196,8.12,10.21,0,1
0.3346,0.0,7.9,10.1,0,1
0.3348,0.0196,7.29,9.94,0,1
0.3195,0.0138,7.34,9.51,0,1
0.3689,0.0148,7.2,8.6,0,1
0.3575,0.0143,7.78,9.58,0,1
0.3541,0.0,6.99,9.1,0,1
0.3635,0.0,6.93,9.12,0,1
0.3569,0.0138,6.84,8.65,0,1
0.3463,0.0,6.74,9.06,0,1
0.3373,0.0,6.61,9.13,0,1
0.3362,0.0,6.11,8.66,0,1
0.3496,0.0,6.84,9.28,0,1
0.3404,0.0194,7.07,8.76,0,1
0.3281,0.0135,6.94,8.56,0,1
0.3348,0.0,7.39,8.28,0,1
0.3596,0.0135,6.71,7.84,0,1
0.3402,0.0139,7.19,8.59,0,1
0.3346,0.0133,6.86,8.25,0,1
0.3327,0.0133,6.8,8.5,0,1
0.3119,0.0,7.29,8.47,0,1
0.3167,0.0135,6.91,8.63,0,1
0.3523,0.0,6.87,8.51,0,1
0.3545,0.0,7.29,8.67,0,1
0.3522,0.0132,6.94,8.38,0,1
0.3534,0.0135,7.48,8.81,0,1
0.3373,0.0,7.55,8.86,0,1
0.3387,0.0,7.65,9.08,0,1
0.3373,0.0138,7.85,9.25,0,1
0.3323,0.0,7.88,9.79,0,1
0.3406,0.0134,8.09,9.38,0,1
0.3321,0.0142,7.75,10.17,0,1
0.3587,0.0136,7.34,10.01,0,1
0.3369,0.0136,7.25,9.7,0,1
0.3495,0.0,6.72,9.66,0,1
0.3473,0.0138,7.12,9.46,0,1
0.3364,0.014,7.93,9.38,0,1
0.3578,0.0136,8.24,8.92,0,1
0.358,0.0139,9.24,9.24,0,1
0.3322,0.0139,10.08,9.2,0,1
0.3349,0.0139,10.17,8.96,0,1
0.3261,0.0141,10.6,9.56,0,1
0.3223,0.0196,10.52,9.34,0,1
0.3178,0.0139,10.38,9.56,0,1
0.3231,0.0141,9.71,9.64,0,1
0.3429,0.0137,10.0,9.19,0,1
0.3243,0.0,10.18,9.1,0,1
0.3495,0.0141,9.66,9.51,0,1
0.3242,0.0133,8.82,9.18,0,1
0.3528,0.0196,8.86,9.57,0,1
0.368,0.0193,8.91,9.3,0,1
0.3165,0.0136,7.8,9.13,0,1
0.3482,0.0135,8.09,9.24,0,1
0.364,0.0136,8.16,9.1,0,1
0.3502,0.0134,7.94,9.02,0,1
0.3483,0.0136,8.09,9.0,0,1
0.3312,0.0135,7.87,8.88,0,1
0.3539,0.0138,7.42,9.29,0,1
0.3364,0.0,7.51,9.54,0,1
0.3413,0.0,7.33,9.54,0,1
0.356,0.0137,7.31,9.49,0,1
0.3509,0.0,7.72,9.63,0,1
0.3398,0.0139,7.64,9.73,0,1
0.3142,0.0137,7.42,9.68,0,1
0.3369,0.0137,7.61,10.1,0,1
0.3505,0.0,7.55,10.18,0,1
0.3644,0.0139,6.76,9.94,0,1
0.3664,0.0,6.61,9.64,0,1
0.3619,0.0192,7.15,9.44,0,1
0.3483,0.0135,6.98,9.09,0,1
0.3622,0.0134,7.51,9.01,0,1
0.3566,0.0135,7.16,9.12,0,1
0.3565,0.0137,6.74,8.82,0,1
0.3536,0.0,6.87,8.88,0,1
0.3295,0.0135,7.09,8.88,0,1
0.3386,0.0,6.84,8.79,0,1
0.3339,0.0135,7.17,9.16,0,1
0.3468,0.0,7.22,9.23,0,1
0.3277,0.0137,7.32,9.27,0,1
0.3442,0.0137,7.25,9.43,0,1
0.3581,0.0193,7.43,9.25,0,1
0.3472,0.0137,8.27,9.01,0,1
0.2779,0.0135,8.68,8.9,0,1
0.3498,0.014,7.9,8.9,0,1
0.3532,0.0134,7.83,8.32,0,1
0.3481,0.0,8.48,8.7,0,1
0.3574,0.0,8.21,8.15,0,1
0.3588,0.0134,8.23,8.4,0,1
0.3587,0.0,7.66,7.95,0,1
0.3556,0.0192,8.03,8.34,0,1
0.3382,0.0,8.45,8.57,0,1
0.3324,0.0,9.29,8.27,0,1
0.3279,0.0135,9.1,8.29,0,1
0.3545,0.0186,9.0,8.48,0,1
0.3663,0.0134,9.13,8.46,0,1
0.3357,0.0,10.6,8.46,0,1
0.3388,0.013,10.24,8.89,0,1
0.3407,0.0136,9.75,8.25,0,1
0.3538,0.026,9.9,8.52,0,1
0.3625,0.0133,9.71,8.3,0,1
0.3456,0.013,9.73,8.46,0,1
0.3532,0.0131,9.5,8.11,0,1
0.3187,0.0133,10.3,7.94,0,1
0.3477,0.0132,9.49,8.34,0,1
0.332,0.0132,9.91,8.09,0,1
0.3263,0.0136,9.89,8.91,0,1
0.3031,0.0136,9.93,9.35,0,1
0.3043,0.0135,9.71,9.8,0,1
0.3416,0.0,9.35,10.15,0,1
0.3311,0.014,9.11,9.98,0,1
0.339,0.0198,9.21,9.95,0,1
0.3357,0.0204,9.6,9.95,0,1
0.3238,0.0136,9.3,9.44,0,1
0.3452,0.0195,9.56,9.0,0,1
0.3437,0.0135,10.03,9.28,0,1
0.3107,0.0188,9.48,9.13,0,1
0.3069,0.0188,9.54,9.05,0,1
0.3232,0.0132,9.06,8.62,0,1
0.319,0.0,8.23,8.62,0,1
0.3205,0.0134,7.98,8.56,0,1
0.3462,0.0187,7.84,8.23,0,1
0.3471,0.0132,8.18,8.36,0,1
0.3413,0.013,7.98,8.25,0,1
0.3407,0.0,7.76,8.24,0,1
0.3318,0.0129,7.88,7.72,0,1
